clip_id,scenario_id,subject_id,filepath,orig_filename,duration_s,fps,resolution,frame_count,sha256,recorded_at,split_scenario,split_subject,split_random_leaky_DO_NOT_USE_FOR_EVAL
S12_F01_c052,S12_F01,P06,raw/clips/classroom/S12_F01/S12_F01_c052.mp4,S12_F01_c052.mp4,5.4,15,640x480,81,d8ea5fe18ddbdd66f28925ae71e9223f507ca7471721ed209e7ba3d3b728f66a,,test,train,train
S12_F01_c053,S12_F01,P02,raw/clips/classroom/S12_F01/S12_F01_c053.mp4,S12_F01_c053.mp4,6.933,15,640x480,104,e0ffc48ee5fe6a30b3987aeb53a4d4e6f446171302a9353818044c81d47c7a47,,test,train,train
S12_F01_c054,S12_F01,P02,raw/clips/classroom/S12_F01/S12_F01_c054.mp4,S12_F01_c054.mp4,5.733,15,640x480,86,67a22b05b9312562cffc4d9b74e8fb1594157f60982d0a8e22ac0dd7a46d81f1,,test,train,train
S18_F01_c001,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c001.mp4,S18_F01_c001.mp4,6.667,15,640x480,100,0d6367c8580d317453b929b5347ed3ad74140a3764dc5fb2fa7b7883ff889872,,train,train,train
S18_F01_c002,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c002.mp4,S18_F01_c002.mp4,7.6,15,640x480,114,a9992a276f650ee640bb4c35d93dfb7a44a356b4f4239fe9366cf138a906219f,,train,train,val
S18_F01_c003,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c003.mp4,S18_F01_c003.mp4,6,15,640x480,90,5b5cefeea4a9b9ab0e2a4b004283adcc991e9056dcbb3afaf34ecd6c75069c0e,,train,train,train
S18_F01_c004,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c004.mp4,S18_F01_c004.mp4,6.8,15,640x480,102,beca43e620da40fb927cb81948bb8292f3efee4dfab71ed12ca0ef13ca41a3d2,,train,train,val
S18_F01_c005,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c005.mp4,S18_F01_c005.mp4,8.933,15,640x480,134,dbde5786734095386f4d51cc2f35bdeaf496852c8eca5ab0e3240fbb57134f92,,train,train,train
S18_F01_c006,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c006.mp4,S18_F01_c006.mp4,8.2,15,640x480,123,49dfa7e75581b440038175434d92794f698e31b3bb5d91447703f57f6b518630,,train,train,test
S18_F01_c007,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c007.mp4,S18_F01_c007.mp4,7.667,15,640x480,115,4a7f1e63fbb4d617c4affdd62e98e2eec2bf162faf42c4f111b43d93324a2eb1,,train,train,train
S18_F01_c008,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c008.mp4,S18_F01_c008.mp4,8.133,15,640x480,122,f8941db357160fd49b654519d46c6250087300a7602318da87dee80f867c8f2f,,train,train,train
S18_F01_c009,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c009.mp4,S18_F01_c009.mp4,8.8,15,640x480,132,619ce78bd668f7fb9959f6e685f3a6aa855f1b4b26287dde1df178587d94d623,,train,train,train
S18_F01_c010,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c010.mp4,S18_F01_c010.mp4,9.533,15,640x480,143,00438c0beaff1a185ee7d30adc93c41f242724cfe27407d198725bbe01cd3bb3,,train,train,train
S18_F01_c011,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c011.mp4,S18_F01_c011.mp4,9.2,15,640x480,138,9cb9bbea70aa67e56397d64507992dca1ad0f13c3af30a9651d181cd96dd7e55,,train,train,train
S18_F01_c012,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c012.mp4,S18_F01_c012.mp4,8.6,15,640x480,129,19730f36e31871ef847c563c28cae4b9abc4647761e274c74258b1f7249e1358,,train,train,test
S18_F01_c013,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c013.mp4,S18_F01_c013.mp4,8.267,15,640x480,124,a7c38767b00edcffe11b72c0d10a6da40dc36d04ebaa8ff5cba39de3b7681750,,train,train,train
S18_F01_c014,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c014.mp4,S18_F01_c014.mp4,9.067,15,640x480,136,66ea35e10e645b88654ecd3d8af244049d6f296ae6e82e6e43af6eb0c05d5d54,,train,train,test
S18_F01_c015,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c015.mp4,S18_F01_c015.mp4,10.867,15,640x480,163,b4d0e6ec5ecc31583bc68abb389e3abae6849413745f50b239622fdfb7f28717,,train,train,train
S18_F01_c016,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c016.mp4,S18_F01_c016.mp4,9.4,15,640x480,141,dc172e2e5eaaa84a3fbec0e0ee2dfdd9b31c30bea158c7c0886098bcd0b98cfb,,train,train,train
S18_F01_c017,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c017.mp4,S18_F01_c017.mp4,8.8,15,640x480,132,69798435cc9734b8c921a83ee9bd7413b5771151988f0fbed6e8beeb251d55e5,,train,train,val
S18_F01_c018,S18_F01,P01,raw/clips/kitchen/S18_F01/S18_F01_c018.mp4,S18_F01_c018.mp4,9.667,15,640x480,145,8fc2888dee8c7c82b3f6877d88ed49991e96c64f0e4f0fa27e7aed03ae630cca,,train,train,train
S18_F01_c019,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c019.mp4,S18_F01_c019.mp4,4.003,23,1280x720,96,6fc66729fef4ff0c460ec917c18e5b4d25c5a0d234ab9dd328a917410287d056,,train,val,train
S18_F01_c020,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c020.mp4,S18_F01_c020.mp4,3.968,23,1280x720,95,b075d38b984852d5137a83726a0b4d74b36f81750f54f53c4d17380966d9fd7d,,train,val,train
S18_F01_c021,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c021.mp4,S18_F01_c021.mp4,3.71,23,1280x720,89,70477594b8b40306d7d1cb4a4b59d7f78920cf0ea0ce0813a0978ae184713970,,train,val,train
S18_F01_c022,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c022.mp4,S18_F01_c022.mp4,3.965,23,1280x720,95,d7b7388c4d88fe5f7fae11e43f1eefa0aa0330709c4f84c14e31f0e84096dbc6,,train,val,train
S18_F01_c023,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c023.mp4,S18_F01_c023.mp4,3.559,23,1280x720,85,b489852ff7d3f062ce446e342adb916752be820620e992823887a781b31f17d4,,train,val,train
S18_F01_c024,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c024.mp4,S18_F01_c024.mp4,3.316,23,1280x720,79,8a3f68a82b21d209e83b947549647b23751f815878e9d6f72776b0c6eef6d9e2,,train,val,train
S18_F01_c025,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c025.mp4,S18_F01_c025.mp4,6.164,24,1280x720,148,7fc8033704d36cfc4014a82bca9be4dc81db51daf177a1d2f1f011a1f8dc5db8,,train,val,train
S18_F01_c026,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c026.mp4,S18_F01_c026.mp4,4.625,24,1280x720,111,af790c7d1eb4af4d56a050170b8f3269b8fa0068141e985eb3a475972498701d,,train,val,train
S18_F01_c027,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c027.mp4,S18_F01_c027.mp4,4.858,23,1280x720,116,96830044b1e8cec61fbc0d2619565d62695ade706f798e1ace65e329cabc4bc7,,train,val,train
S18_F01_c028,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c028.mp4,S18_F01_c028.mp4,4.127,23,1280x720,99,def32f4e15e2da230a80b35c9dfa0e7b890fef8be00e9c482fd531287c2da4dc,,train,val,val
S18_F01_c029,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c029.mp4,S18_F01_c029.mp4,4.206,24,1280x720,101,f32d562e14d1d575d88c4d81dab55255ac7f3873735b1e23f316243c5f6d8d8a,,train,val,train
S18_F01_c030,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c030.mp4,S18_F01_c030.mp4,4.257,23,1280x720,102,4baa5991eeff6ccb9d0bffeac85ee2ce96717064a33ff7db9aa2557b43d24402,,train,val,train
S18_F01_c031,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c031.mp4,S18_F01_c031.mp4,2.278,23,1280x720,54,2f8e5d2a5698338fd2f765d0e2ef64815d6a7fe7cc930d1cfbccd0d16f520808,,train,val,test
S18_F01_c032,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c032.mp4,S18_F01_c032.mp4,2.892,23,1280x720,69,132772c1281339a6b509194a4593c74fbf83bc9e5150497b84cf977f7f5be0a9,,train,val,test
S18_F01_c033,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c033.mp4,S18_F01_c033.mp4,3.972,23,1280x720,95,35e415b82b6333c89024bd1a7ceb7dd229ec0902edf9b26c925457c0dea8f088,,train,val,train
S18_F01_c034,S18_F01,P04,raw/clips/kitchen/S18_F01/S18_F01_c034.mp4,S18_F01_c034.mp4,3.423,23,1280x720,82,40b243545b88fb170ac6663acdfe08cfbefc91fa464592e0b99dcd936448afb9,,train,val,train
S18_F01_c035,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c035.mp4,S18_F01_c035.mp4,6.267,30,1920x1080,188,62f98d6cb7e999cf83c6972d1ea0bbbc14b4cea6ff16d6257c627e50e93d3fa5,,train,train,train
S18_F01_c036,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c036.mp4,S18_F01_c036.mp4,5.867,30,1920x1080,176,3fdf6680d235656b75ad70eed7a673d7845b87286e9a1f0dc1357c3249b2a23c,,train,train,train
S18_F01_c037,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c037.mp4,S18_F01_c037.mp4,6.333,30,1920x1080,190,aa9871aed12dea864cd8c99bc1f4d8f05492eef946b483d3c4be63fedda7630f,,train,train,val
S18_F01_c038,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c038.mp4,S18_F01_c038.mp4,5.567,30,1280x720,167,04148d5b6d8245bd5c3ea70a361d0786ac47d6afe42f8d71e837e7df435e1d80,,train,train,train
S18_F01_c039,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c039.mp4,S18_F01_c039.mp4,5.733,30,1280x720,172,8e245dcde78bcf91faae344bcd83c1b2f71371ab6147271a573aced15fa1c438,,train,train,train
S18_F01_c040,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c040.mp4,S18_F01_c040.mp4,5.667,30,1280x720,170,e7d0c41fc01d5f93a9aab45517742eacf3e2c90db2549c694431db38f089234a,,train,train,train
S18_F01_c041,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c041.mp4,S18_F01_c041.mp4,5.633,30,1280x720,169,88ce7e639b719f8478d0c477777c82a09ae523de30f80e61bfd62777926c3e9a,,train,train,val
S18_F01_c042,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c042.mp4,S18_F01_c042.mp4,5.333,30,1280x720,160,9ab7ace7b761e30cc6e8bc19570def4299d05ef0db42458422bf933b0d34737a,,train,train,train
S18_F01_c043,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c043.mp4,S18_F01_c043.mp4,5.6,30,1280x720,168,294fbf18d0ce1d444b77ba97ddba8be9e0ce595f4566450aad7e3f711e7fa9c0,,train,train,train
S18_F01_c044,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c044.mp4,S18_F01_c044.mp4,5.8,30,1280x720,174,073c96adaa839e035cc419749a8f43c6fcf016f425446db73721ebfea11f2777,,train,train,test
S18_F01_c045,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c045.mp4,S18_F01_c045.mp4,5.233,30,1280x720,157,6e9ba5ca297ffc97ccca97514f0f0ca2d29878496bc5fcbccb3998d9446f6d27,,train,train,val
S18_F01_c046,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c046.mp4,S18_F01_c046.mp4,5.133,30,1280x720,154,323876f7507c8c26ed73e5b266c916f9fe7265663dcb4058f52bc9cbe09359b9,,train,train,train
S18_F01_c047,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c047.mp4,S18_F01_c047.mp4,5.767,30,1280x720,173,179730626cb6feb03bdf8791bbe996d0ca77cedcd72a507648a098d880e18f9f,,train,train,val
S18_F01_c048,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c048.mp4,S18_F01_c048.mp4,5.333,30,1280x720,160,2aa9c6b265ab65f7d4c33f154ed7f3f788a2cf9c8d582c414a3c2f4bc0f92e77,,train,train,train
S18_F01_c049,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c049.mp4,S18_F01_c049.mp4,5.833,30,1280x720,175,31d0f4a2d46c42900c8d6c145440ea6e834b307583a5b199b26e17b2bb2dbf80,,train,train,train
S18_F01_c050,S18_F01,P02,raw/clips/kitchen/S18_F01/S18_F01_c050.mp4,S18_F01_c050.mp4,5.667,30,1280x720,170,ce98864af8ef8c2c68f6354d6c337f8adab9a390945a139cf5a741d61c494b87,,train,train,train
S18_F01_c051,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c051.mp4,S18_F01_c051.mp4,7.167,30,1024x576,215,6ba8bc1bf7d8a55224f679c99fdac1878ed538eb48db9deac445007ab31f8dd8,,train,train,val
S18_F01_c052,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c052.mp4,S18_F01_c052.mp4,7.167,30,1024x576,215,ebd296e0cd8f985b78cafcc46a6bba55a6ac9dcf74f72e5712dfb05d0207247f,,train,train,train
S18_F01_c053,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c053.mp4,S18_F01_c053.mp4,5.667,30,1024x576,170,a8c67bf4dc7561a51a64bd90e54f319f18fbc9ed814d91fa20b807393068108a,,train,train,val
S18_F01_c054,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c054.mp4,S18_F01_c054.mp4,6.433,30,1024x576,193,6f0e60bad59ee2959449083ed555c1e95a6261bb2672b6e44c278c9f10f851d2,,train,train,train
S18_F01_c055,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c055.mp4,S18_F01_c055.mp4,8.667,30,1024x576,260,0549aabd7c36215015c8584e6e1198a8bec59c69ea75c43a2c054671c3849e6b,,train,train,val
S18_F01_c056,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c056.mp4,S18_F01_c056.mp4,6.067,30,1024x576,182,212e419fffdb58856706766c44b02ebb3ec8b8fadb990ebbfc59f2ce69e12b75,,train,train,train
S18_F01_c057,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c057.mp4,S18_F01_c057.mp4,7.8,30,1024x576,234,c022c0df872543a575eddbed1cfef6ac1cd9d3b5d15dad341c60bfb1685971ec,,train,train,test
S18_F01_c058,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c058.mp4,S18_F01_c058.mp4,6.067,30,1024x576,182,11decf75c8b8e1a47793eb813bba6170d898e0e70c05366212c4d81337386672,,train,train,train
S18_F01_c059,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c059.mp4,S18_F01_c059.mp4,6.267,30,1024x576,188,db8d49cf2b00b76a5377c8f20995d3c25c3f1109880ada750996a5f5a479dc7d,,train,train,val
S18_F01_c060,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c060.mp4,S18_F01_c060.mp4,6.8,30,1024x576,204,c2ec727465882f3d43a1ffeb8c47fe0840164423ad27564094def7dda55075c8,,train,train,test
S18_F01_c061,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c061.mp4,S18_F01_c061.mp4,6.767,29,1024x576,202,58c42f574eaf1dad08db3c5737fa94a23f68e1722c9f7ff1a6d2f65180a933ff,,train,train,train
S18_F01_c062,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c062.mp4,S18_F01_c062.mp4,6.967,29,800x576,208,7c0c53a1b0f68c86f2e12c2d6ed58e2e9cc8882ceecb30e2055eb6b484eb56cf,,train,train,val
S18_F01_c063,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c063.mp4,S18_F01_c063.mp4,6.2,30,1024x576,186,adffa267b2fd5236cb8b9c53693fd7d99e5e818682ca0d39341907a87618496e,,train,train,train
S18_F01_c064,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c064.mp4,S18_F01_c064.mp4,6.433,30,1024x576,193,7964cb99a4a02609ba312b3962cebdd7124d6b8a27e550e41d31af8160eaea87,,train,train,test
S18_F01_c065,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c065.mp4,S18_F01_c065.mp4,5.9,29,1024x576,176,37e7cc90f177d58ae9fdd013a25beb10816e8148391a1f740a66a3602567cb3d,,train,train,train
S18_F01_c066,S18_F01,P06,raw/clips/kitchen/S18_F01/S18_F01_c066.mp4,S18_F01_c066.mp4,6.3,29,784x576,188,3c1fa130d077f23fd27a1de63f7704056ab536ccc49d4115e580616c9d2e4882,,train,train,train
S18_F01_c067,S18_F01,P07,raw/clips/kitchen/S18_F01/S18_F01_c067.mp4,S18_F01_c067.mp4,5.667,29,1024x576,169,4f06dc52fb244737a0db05f2e83428d4f9e35e379ce17cc7bb1316556fea954b,,train,test,train
S18_F01_c068,S18_F01,P07,raw/clips/kitchen/S18_F01/S18_F01_c068.mp4,S18_F01_c068.mp4,5.933,29,1024x576,177,a71a90437cc39a2a51c39efbc802d80d237a14ba4b9f28663154ec70c5cc8042,,train,test,train
S18_F01_c069,S18_F01,P07,raw/clips/kitchen/S18_F01/S18_F01_c069.mp4,S18_F01_c069.mp4,5.667,30,1024x576,170,ae8bde087b4f050e48488c2363765fe52b188b5856ce1dddaa1736b4b34f0fff,,train,test,train
S18_F01_c070,S18_F01,P07,raw/clips/kitchen/S18_F01/S18_F01_c070.mp4,S18_F01_c070.mp4,5.767,30,1024x576,173,c3d975609587d5b113188e6bba43df965a384d49332ed3743259cdf93468769c,,train,test,train
S18_F01_c071,S18_F01,P07,raw/clips/kitchen/S18_F01/S18_F01_c071.mp4,S18_F01_c071.mp4,6.233,30,1024x576,187,b271d2b24fd66c38e6b9479eef8f45691e2465e819796b719d5ee0ff74494eba,,train,test,val
S18_F01_c072,S18_F01,P07,raw/clips/kitchen/S18_F01/S18_F01_c072.mp4,S18_F01_c072.mp4,6.8,30,1024x576,204,5e06d87fd1050a5570f4778941c7a6e9d3f247b7435b367e3741efc02a38c652,,train,test,test
S18_F01_c073,S18_F01,P07,raw/clips/kitchen/S18_F01/S18_F01_c073.mp4,S18_F01_c073.mp4,5.667,29,1024x576,169,0afbd11360b82a8fca5a889dbffca0bdb0ebf54c68da9c93a043d7f066ddb9fa,,train,test,train
S19_F02_c001,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c001.mp4,S19_F02_c001.mp4,8.6,15,640x480,129,c898d4ea4a68adffe98aaa188c8e7669ac1a145c32390874aa2f56f54b349c9e,,train,train,train
S19_F02_c002,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c002.mp4,S19_F02_c002.mp4,9.933,15,640x480,149,d55b7fca2a97fa64f3b3de951c9e1dcbcd5ddf656431048e254727d8ecbaf3fb,,train,train,train
S19_F02_c003,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c003.mp4,S19_F02_c003.mp4,8.533,15,640x480,128,c2d0afe9aecaa6ef504ea187155d3c116ed74e3c884b47323c08994ce9922466,,train,train,train
S19_F02_c004,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c004.mp4,S19_F02_c004.mp4,8.933,15,640x480,134,206d524ec6ed7edf19c108c3f8d412d929d2eaefb5a830d015cd350780696aa8,,train,train,train
S19_F02_c005,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c005.mp4,S19_F02_c005.mp4,9,15,640x480,135,ea2d04b6a584fd3a3bde554d23db3df2aa504ec87a5bb31af05e83bd61f9923d,,train,train,train
S19_F02_c006,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c006.mp4,S19_F02_c006.mp4,9.267,15,640x480,139,b2c699e3f3cfa935acfe673b0e4ebcd47e2806b105f6357f612b3240bc2f25e0,,train,train,train
S19_F02_c007,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c007.mp4,S19_F02_c007.mp4,9.667,15,640x480,145,05976d525d948cffd39cafb70111ad76144e5051965a2d9081ffaabff23a0dfe,,train,train,train
S19_F02_c008,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c008.mp4,S19_F02_c008.mp4,8.733,15,640x480,131,c74db66d6de1f8cce86ee02460e18ccce4168fbab8e20f008dc1f2e17c80d460,,train,train,val
S19_F02_c009,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c009.mp4,S19_F02_c009.mp4,8.733,15,640x480,131,70f1d40bdd6e8b0d62bd1a8b1eda46ffd5251d52bf4864c359d0899903b02842,,train,train,train
S19_F02_c010,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c010.mp4,S19_F02_c010.mp4,9.2,15,640x480,138,ba9fb3262858966ef80f410735588a8c0a3616ff5ed69124297ee4393e1b7a00,,train,train,train
S19_F02_c011,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c011.mp4,S19_F02_c011.mp4,9.4,15,640x480,141,0fbae1a3effb2db637fad0c1d52970908ac0d5458dc878d726d1ea55e189acf0,,train,train,train
S19_F02_c012,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c012.mp4,S19_F02_c012.mp4,9.733,15,640x480,146,1987a9f02ce9968d665ab57ba2bfb769fafe201806460b355254f52497591b8d,,train,train,train
S19_F02_c013,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c013.mp4,S19_F02_c013.mp4,9.667,15,640x480,145,a12dfc112720d21ced4bbd5f46502a5225952dc4f14af6702fdeaaa530275b0a,,train,train,train
S19_F02_c014,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c014.mp4,S19_F02_c014.mp4,9.4,15,640x480,141,1fadde4b178a7ab2a996f20121675ad0197a5c939324d9b9d3f566da69ba7b56,,train,train,train
S19_F02_c015,S19_F02,P01,raw/clips/kitchen/S19_F02/S19_F02_c015.mp4,S19_F02_c015.mp4,9.533,15,640x480,143,37ee523d011f60ead85fa7f3a8ddc73eb85ebb7be0d3e2228e776355e96ec420,,train,train,val
S19_F02_c016,S19_F02,P04,raw/clips/kitchen/S19_F02/S19_F02_c016.mp4,S19_F02_c016.mp4,3.305,23,1280x720,79,4ee4e52b20bb883fc2940d60b35e8598747bcdf5c26f35abfc4907cdb992b311,,train,val,train
S19_F02_c017,S19_F02,P04,raw/clips/kitchen/S19_F02/S19_F02_c017.mp4,S19_F02_c017.mp4,2.564,23,1280x720,61,d24a1bc6a6691a518b7b5f5fefae59ad43b583286bdcaa74aa4a6db696cc97bb,,train,val,train
S19_F02_c018,S19_F02,P04,raw/clips/kitchen/S19_F02/S19_F02_c018.mp4,S19_F02_c018.mp4,4.439,23,1280x720,106,de0dc8d08814716319fd8301338c1fe304f1e381f63b8c1c9a4e6dd7b96d9758,,train,val,train
S19_F02_c019,S19_F02,P04,raw/clips/kitchen/S19_F02/S19_F02_c019.mp4,S19_F02_c019.mp4,3.129,23,1280x720,75,1bb719c148147c6d605e428f10abd523e40648df8b5630b9fb5010cc304d43b5,,train,val,train
S19_F02_c020,S19_F02,P04,raw/clips/kitchen/S19_F02/S19_F02_c020.mp4,S19_F02_c020.mp4,2.891,23,1280x720,69,0e499fc002bbfe8d3dd2eaeebf98bbd5b6c59802dbc3671f89624b56d7a5dd2f,,train,val,val
S19_F02_c021,S19_F02,P04,raw/clips/kitchen/S19_F02/S19_F02_c021.mp4,S19_F02_c021.mp4,2.484,23,1280x720,59,b2ae1d7621ef4fe592b26b760102eb02ed9e2f358a6e7a6f7cf10ef020a4b528,,train,val,train
S19_F02_c022,S19_F02,P05,raw/clips/kitchen/S19_F02/S19_F02_c022.mp4,S19_F02_c022.mp4,3.763,23,1280x720,90,51509407f01342745e11c1e4f7c44645d6285e999a6852b9ea0c4621922586b5,,train,test,test
S19_F02_c023,S19_F02,P05,raw/clips/kitchen/S19_F02/S19_F02_c023.mp4,S19_F02_c023.mp4,3.92,23,1280x720,94,20e5ceb8ed9d8db1197f53e5f2aefc9fd369f95d72839aefa8105ab4928e86e2,,train,test,train
S19_F02_c024,S19_F02,P05,raw/clips/kitchen/S19_F02/S19_F02_c024.mp4,S19_F02_c024.mp4,4.106,23,1280x720,98,0f50c5f893aecedda6d8357fb5c025722cecd33de3f20dbe2d021a8c596923e9,,train,test,train
S19_F02_c025,S19_F02,P05,raw/clips/kitchen/S19_F02/S19_F02_c025.mp4,S19_F02_c025.mp4,3.546,23,1280x720,85,a3e02b2f87863b53d3b618e09e45800a0ad39c8c76dd326d2110c6360731fcac,,train,test,train
S19_F02_c026,S19_F02,P05,raw/clips/kitchen/S19_F02/S19_F02_c026.mp4,S19_F02_c026.mp4,3.907,23,1280x720,93,8d22df2f4196265173796a07953343cbd7665b0ac284f156ed767297172e0cd8,,train,test,train
S19_F02_c027,S19_F02,P05,raw/clips/kitchen/S19_F02/S19_F02_c027.mp4,S19_F02_c027.mp4,4.129,23,1280x720,99,e5215f8292e071b4d14c32725331ea6e4b0f0369cfdfabdeb599cbc997deea37,,train,test,train
S19_F02_c028,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c028.mp4,S19_F02_c028.mp4,5.8,30,1280x720,174,f99a99ab2876c6fb2c02f20b50348c525d0067ca031b9e439ecf40a5ec88c38b,,train,train,val
S19_F02_c029,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c029.mp4,S19_F02_c029.mp4,6.933,30,1280x720,208,32f143d0c6cf51d307e2c78095852420e89f7780cd2518a4f1949519c43356ae,,train,train,val
S19_F02_c030,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c030.mp4,S19_F02_c030.mp4,5.533,30,1280x720,166,b257bdcbcad86342ce9ef8ebfb40cfcd4be1670736fb56fe112e30b6462e785e,,train,train,test
S19_F02_c031,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c031.mp4,S19_F02_c031.mp4,5.5,30,1280x720,165,8a5c81863e24b4906e50cf8a0fbcd517eed88b97cd25314155b6b1677cdc964b,,train,train,train
S19_F02_c032,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c032.mp4,S19_F02_c032.mp4,5.667,30,1280x720,170,b3bcff297f5db957f500f82a53f692e5f2470d38b2525526e998a92d8c2b67ab,,train,train,train
S19_F02_c033,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c033.mp4,S19_F02_c033.mp4,5.6,30,1280x720,168,1c163fcaa69f7ecbabf9c432eb5660bf8a92eb8d89b3769f3672dd121119070c,,train,train,train
S19_F02_c034,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c034.mp4,S19_F02_c034.mp4,5.733,30,1280x720,172,dea234c28d42f7266a7a0765e98bcbfc9bef4fb087e009f041b62bc00fd2ac5a,,train,train,train
S19_F02_c035,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c035.mp4,S19_F02_c035.mp4,5.733,30,1280x720,172,a7b44a89cc77f13664ed206c260c81fe3514b37c41d7034497520ed667e05542,,train,train,test
S19_F02_c036,S19_F02,P02,raw/clips/kitchen/S19_F02/S19_F02_c036.mp4,S19_F02_c036.mp4,5.733,30,1280x720,172,65e3914888c2116c155474e94f1b1f274aa32f87bcfff9878a2a5015fdbc86f5,,train,train,test
